行政區域代碼,公司名稱,品牌名稱,產品名稱,原料名稱,原料品牌,每一份量,熱量大卡,相關資訊連結
63000000,和德昌股份有限公司,麥當勞,義式濃縮咖啡,100%阿拉比卡咖啡豆,麥當勞,約45ml,6,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=104
63000000,和德昌股份有限公司,麥當勞,冰經典美式咖啡,100%阿拉比卡咖啡豆,麥當勞,約340ml,20,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=105
63000000,和德昌股份有限公司,麥當勞,經典美式咖啡,100%阿拉比卡咖啡豆,麥當勞,約320ml,15,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=106
63000000,和德昌股份有限公司,麥當勞,熱經典那堤,牛乳,麥當勞,約300ml,123,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=63
63000000,和德昌股份有限公司,麥當勞,熱經典那堤,100%阿拉比卡咖啡豆,麥當勞,約300ml,123,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=63
63000000,和德昌股份有限公司,麥當勞,熱經典卡布奇諾,牛乳,麥當勞,約300ml,148,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=65
63000000,和德昌股份有限公司,麥當勞,熱經典卡布奇諾,100%阿拉比卡咖啡豆,麥當勞,約300ml,148,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=65
63000000,和德昌股份有限公司,麥當勞,熱經典卡布奇諾,巧克力粉,麥當勞,約300ml,148,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=65
63000000,和德昌股份有限公司,麥當勞,熱經典卡布奇諾,肉桂粉,麥當勞,約300ml,148,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=65
63000000,和德昌股份有限公司,麥當勞,冰經典那堤,牛乳,麥當勞,約280ml,117,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=66
63000000,和德昌股份有限公司,麥當勞,冰經典那堤,100%阿拉比卡咖啡豆,麥當勞,約280ml,117,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=66
63000000,和德昌股份有限公司,麥當勞,蜂蜜紅茶(冰),冰紅茶(無糖),麥當勞,約450 ml,138,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=269
63000000,和德昌股份有限公司,麥當勞,蜂蜜紅茶(冰),冰塊,麥當勞,約450 ml,138,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=269
63000000,和德昌股份有限公司,麥當勞,蜂蜜紅茶(冰),龍眼荔枝蜜,麥當勞,約450 ml,138,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=269
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(冰),冰紅茶(無糖),麥當勞,約450ml,212,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=282
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(冰),冰塊,麥當勞,約450ml,212,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=282
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(冰),龍眼荔枝蜜,麥當勞,約450ml,212,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=282
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(冰),厚牛乳,麥當勞,約450ml,212,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=282
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(熱),龍眼荔枝蜜,麥當勞,約320 ml,177,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=288
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(熱),熱紅茶,McCafé,約320 ml,177,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=288
63000000,和德昌股份有限公司,麥當勞,蜂蜜奶茶(熱),厚牛乳,麥當勞,約320 ml,177,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=288
63000000,和德昌股份有限公司,麥當勞,冰經典卡布奇諾,冰塊,麥當勞,約280ml,110,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=298
63000000,和德昌股份有限公司,麥當勞,冰經典卡布奇諾,牛乳,麥當勞,約280ml,110,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=298
63000000,和德昌股份有限公司,麥當勞,冰經典卡布奇諾,100%阿拉比卡咖啡豆,麥當勞,約280ml,110,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=298
63000000,和德昌股份有限公司,麥當勞,薯餅,葵花油,Cargill,約58g,168,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=91
63000000,和德昌股份有限公司,麥當勞,薯餅,薯餅,麥當勞,約58g,168,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=91
63000000,和德昌股份有限公司,麥當勞,水果袋(蘋果),水果袋(蘋果),麥當勞,約70 g,39,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=92
63000000,和德昌股份有限公司,麥當勞,蛋捲冰淇淋,聖代奶漿,麥當勞,約94 g,145,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=103
63000000,和德昌股份有限公司,麥當勞,蛋捲冰淇淋,蛋捲杯,Aladdin,約94 g,145,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=103
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(4塊),麥克雞塊,碁富,約68g,178,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=144
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(4塊),葵花油,Cargill,約68g,178,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=144
63000000,和德昌股份有限公司,麥當勞,可口可樂(小),可口可樂汽水,可口可樂,約430ml,158,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=37
63000000,和德昌股份有限公司,麥當勞,可口可樂(中),可口可樂汽水,可口可樂,約600ml,210,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=38
63000000,和德昌股份有限公司,麥當勞,可口可樂zero(小),可口可樂ZERO汽水,可口可樂,約430ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=40
63000000,和德昌股份有限公司,麥當勞,可口可樂zero(中),可口可樂ZERO汽水,可口可樂,約600ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=41
63000000,和德昌股份有限公司,麥當勞,雪碧(小),雪碧汽水,可口可樂,約430ml,128,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=43
63000000,和德昌股份有限公司,麥當勞,雪碧(中),雪碧汽水,可口可樂,約600ml,171,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=44
63000000,和德昌股份有限公司,麥當勞,冰紅茶(檸檬風味) (小),飛想茶檸檬口味紅茶,FUZE tea飛想茶,約430ml,123,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=46
63000000,和德昌股份有限公司,麥當勞,冰紅茶(檸檬風味) (中),飛想茶檸檬口味紅茶,FUZE tea飛想茶,約600ml,164,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=47
63000000,和德昌股份有限公司,麥當勞,無糖冰綠茶(小),冰綠茶(無糖),麥當勞,約430ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=49
63000000,和德昌股份有限公司,麥當勞,無糖冰綠茶(中),冰綠茶(無糖),麥當勞,約600ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=50
63000000,和德昌股份有限公司,麥當勞,熱紅茶(中),熱紅茶,McCafé,約320ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=54
63000000,和德昌股份有限公司,麥當勞,台灣鮮榨柳丁汁(瓶裝),台灣鮮榨柳丁汁(瓶裝),麥當勞,約265ml,119,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=59
63000000,和德昌股份有限公司,麥當勞,鮮乳(盒裝),鮮乳,乳香世家,約220ml,145,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=60
63000000,和德昌股份有限公司,麥當勞,蘋果派,葵花油,麥當勞,約78 g,217,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=84
63000000,和德昌股份有限公司,麥當勞,蘋果派,蘋果派,麥當勞,約78 g,217,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=84
63000000,和德昌股份有限公司,麥當勞,玉米湯(小),玉米湯粉,聯合利華,約220ml,93,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=86
63000000,和德昌股份有限公司,麥當勞,玉米湯(小),玉米粒,SUNSWEET,約220ml,93,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=86
63000000,和德昌股份有限公司,麥當勞,玉米湯(大),玉米湯粉,聯合利華,約410ml,140,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=87
63000000,和德昌股份有限公司,麥當勞,玉米湯(大),玉米粒,SUNSWEET,約410ml,140,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=87
63000000,和德昌股份有限公司,麥當勞,奶茶(冰),冰紅茶(無糖),麥當勞,約320ml,213,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=181
63000000,和德昌股份有限公司,麥當勞,奶茶(冰),厚牛乳,麥當勞,約320ml,213,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=181
63000000,和德昌股份有限公司,麥當勞,無糖冰紅茶(小),冰紅茶(無糖),麥當勞,約430ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=183
63000000,和德昌股份有限公司,麥當勞,無糖冰紅茶(中),冰紅茶(無糖),麥當勞,約600ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=184
63000000,和德昌股份有限公司,麥當勞,大蛋捲冰淇淋,甜筒酥杯,麥當勞,約133 g,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=245
63000000,和德昌股份有限公司,麥當勞,大蛋捲冰淇淋,聖代奶漿,麥當勞,約133 g,202,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=245
63000000,和德昌股份有限公司,麥當勞,蘋果綜合果汁,果汁時刻100%蘋果綜合果汁,光泉,約200ml,110,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=289
63000000,和德昌股份有限公司,麥當勞,熱奶茶,牛乳,麥當勞,約330ml,75,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=291
63000000,和德昌股份有限公司,麥當勞,熱奶茶,熱紅茶,McCafé,約330ml,75,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=291
63000000,和德昌股份有限公司,麥當勞,Evian天然礦泉水,Evian天然礦泉水,Evian,約330ml,0,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=319
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(10塊),麥克雞塊,碁富,約170g,444,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=145
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(10塊),葵花油,Cargill,約170g,444,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=145
63000000,和德昌股份有限公司,麥當勞,麥香魚,麥香魚醬,麥當勞,約132g,343,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=6
63000000,和德昌股份有限公司,麥當勞,麥香魚,魚肉片,麥當勞,約132g,343,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=6
63000000,和德昌股份有限公司,麥當勞,麥香魚,吉事(乾酪),麥當勞,約132g,343,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=6
63000000,和德昌股份有限公司,麥當勞,麥香魚,葵花油,麥當勞,約132g,343,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=6
63000000,和德昌股份有限公司,麥當勞,麥香魚,漢堡麵包,麥當勞,約132g,343,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=6
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(6塊),麥克雞塊,碁富,約102g,266,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=8
63000000,和德昌股份有限公司,麥當勞,麥克鷄塊(6塊),葵花油,Cargill,約102g,266,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=8
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡加蛋,吉事(乾酪),恆天然,約160g,369,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=18
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡加蛋,滿福麵包,麥當勞,約160g,369,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=18
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡加蛋,鮮肉餅,碁富,約160g,369,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=18
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡加蛋,洗選蛋,麥當勞,約160g,369,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=18
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡,吉事(乾酪),恆天然,約113g,328,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=19
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡,滿福麵包,麥當勞,約113g,328,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=19
63000000,和德昌股份有限公司,麥當勞,豬肉滿福堡,鮮肉餅,碁富,約113g,328,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=19
63000000,和德昌股份有限公司,麥當勞,無敵豬肉滿福堡加蛋,吉事(乾酪),恆天然,約203g,513,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=20
63000000,和德昌股份有限公司,麥當勞,無敵豬肉滿福堡加蛋,滿福麵包,麥當勞,約203g,513,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=20
63000000,和德昌股份有限公司,麥當勞,無敵豬肉滿福堡加蛋,鮮肉餅,碁富,約203g,513,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=20
63000000,和德昌股份有限公司,麥當勞,無敵豬肉滿福堡加蛋,洗選蛋,麥當勞,約203g,513,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=20
63000000,和德昌股份有限公司,麥當勞,滿福堡,洋火腿,麥當勞,約135 g,286,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=21
63000000,和德昌股份有限公司,麥當勞,滿福堡,吉事(乾酪),恆天然,約135 g,286,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=21
63000000,和德昌股份有限公司,麥當勞,滿福堡,滿福麵包,麥當勞,約135 g,286,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=21
63000000,和德昌股份有限公司,麥當勞,滿福堡,洗選蛋,麥當勞,約135 g,286,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=21
63000000,和德昌股份有限公司,麥當勞,青蔬滿福堡,洋火腿,麥當勞,約149 g,288,https://foodtracer.taipei.gov.tw/Front/UniPages/CustPageView?fid=0b7e6364-ef37-4754-bfbd-f5ad4665934f&mid=04b1af3a-66ec-4aa4-a437-2141b1ae9fac&company_id=12411160&itemno=24
